20190201 160400;1.145800;1.145800;1.145750;1.145770;0
20190201 160500;1.145780;1.145810;1.145760;1.145800;0
20190201 160600;1.145800;1.145900;1.145790;1.145870;0
20190201 160700;1.145900;1.145950;1.145890;1.145950;0
20190201 160800;1.145950;1.145960;1.145910;1.145930;0
20190201 160900;1.145930;1.145930;1.145910;1.145910;0
20190201 161000;1.145910;1.145910;1.145870;1.145880;0
20190201 161100;1.145880;1.145920;1.145880;1.145910;0
20190201 161200;1.145910;1.145910;1.145900;1.145900;0
20190201 161300;1.145900;1.146020;1.145900;1.146000;0
20190201 161400;1.146000;1.146000;1.146000;1.146000;0
20190201 161500;1.146020;1.146170;1.146020;1.146070;0
20190201 161600;1.146090;1.146090;1.146020;1.146020;0
20190201 161700;1.146020;1.146020;1.145970;1.145970;0
20190201 161800;1.145960;1.145960;1.145940;1.145960;0
20190201 161900;1.145950;1.145950;1.145900;1.145920;0
20190201 162000;1.145900;1.145920;1.145900;1.145910;0
20190201 162100;1.145910;1.145950;1.145880;1.145890;0
20190201 162200;1.145890;1.145930;1.145890;1.145930;0
20190201 162300;1.145930;1.145930;1.145890;1.145910;0
20190201 162400;1.145910;1.145940;1.145900;1.145920;0
20190201 162500;1.145910;1.145920;1.145900;1.145900;0
20190201 162600;1.145910;1.145910;1.145820;1.145820;0
20190201 162700;1.145820;1.145860;1.145820;1.145860;0
20190201 162800;1.145850;1.145920;1.145850;1.145890;0
20190201 162900;1.145880;1.146030;1.145880;1.146020;0
20190201 163000;1.145990;1.146010;1.145910;1.145980;0
20190201 163100;1.145970;1.145990;1.145950;1.145970;0
20190201 163200;1.145960;1.145970;1.145940;1.145960;0
20190201 163300;1.145960;1.145990;1.145960;1.145990;0
20190201 163400;1.145980;1.145980;1.145930;1.145950;0
20190201 163500;1.145950;1.145960;1.145730;1.145740;0
20190201 163600;1.145740;1.145740;1.145560;1.145590;0
20190201 163700;1.145580;1.145610;1.145560;1.145600;0
20190201 163800;1.145600;1.145650;1.145590;1.145650;0
20190201 163900;1.145640;1.145640;1.145580;1.145590;0
